Status code,Method,Version,Scheme,Request Length,Response Length,Request Entropy,Response Entropy,Client Connection,Server Connection
200, 1, 8, 2, 0, 5816, 1.0, 5.148613671387829, 2471886527, 2616004276
200, 4, 8, 2, 1583, 2, 5.036955310741745, 1.0, 857771114, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
200, 4, 8, 2, 44, 0, 4.453416561671606, 1.0, 2471886527, 2616004276
200, 1, 4, 2, 0, 856152, 1.0, 7.938626608999318, 3868257893, 1159584038
200, 1, 4, 2, 0, 15685, 1.0, 6.079410350101842, 2582280965, 3200491006
200, 4, 8, 2, 1739, 2, 4.97986525818381, 1.0, 857771114, 2616004276
206, 1, 4, 2, 0, 32767, 1.0, 7.958248395102698, 3868257893, 1159584038
200, 1, 4, 2, 0, 1935830, 1.0, 7.9990293538991795, 3512201747, 1492853931
200, 1, 4, 2, 0, 529030, 1.0, 7.993270946173098, 2989880094, 1492853931
204, 1, 8, 2, 0, 0, 1.0, 1.0, 2309390129, 1121549758
200, 1, 4, 2, 0, 851452, 1.0, 7.942737616346915, 3868257893, 1159584038
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 1, 8, 2, 0, 11056, 1.0, 7.984342913413691, 2471922335, 2616004276
200, 1, 4, 2, 0, 15685, 1.0, 6.079892285327155, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958248395102698, 3868257893, 1159584038
200, 4, 8, 2, 5744, 2, 4.902653978351611, 1.0, 857771114, 2616004276
200, 1, 8, 2, 0, 2136, 1.0, 4.847023941360433, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
206, 1, 8, 2, 0, 596, 1.0, 2.943076018575971, 3096181929, 2616004276
206, 1, 8, 2, 0, 728, 1.0, 2.5097248310340405, 3096181929, 2616004276
206, 1, 8, 2, 0, 728, 1.0, 2.9919958564615, 3096181929, 2616004276
206, 1, 8, 2, 0, 728, 1.0, 2.9025457975589246, 3096181929, 2616004276
206, 1, 8, 2, 0, 963, 1.0, 3.479561974362681, 3096181929, 2616004276
206, 1, 8, 2, 0, 884, 1.0, 3.384026676982433, 3096181929, 2616004276
200, 1, 4, 2, 0, 856152, 1.0, 7.939210742750091, 3868257893, 1159584038
206, 1, 8, 2, 0, 80922, 1.0, 7.9633186077782305, 3096181929, 2616004276
200, 1, 4, 2, 0, 15685, 1.0, 6.0800288278720895, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958248395102698, 3868257893, 1159584038
200, 4, 8, 2, 774, 28, 5.578537755916302, 3.797902689682947, 2309390129, 1121549758
206, 1, 8, 2, 0, 400109, 1.0, 7.997959662065419, 3096181929, 2616004276
200, 4, 8, 2, 1411, 2, 4.897019682583117, 1.0, 857771114, 2616004276
200, 1, 8, 2, 0, 932, 1.0, 5.401340383402654, 2408838185, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
206, 1, 8, 2, 0, 394992, 1.0, 7.997952105174305, 3096181929, 2616004276
200, 1, 4, 2, 0, 854460, 1.0, 7.941888472092642, 3868257893, 1159584038
200, 1, 4, 2, 0, 406966, 1.0, 5.518069886283423, 1886516532, 1562909057
200, 1, 8, 2, 0, 6632, 1.0, 5.107437009847957, 2471886527, 2616004276
200, 1, 4, 2, 0, 15685, 1.0, 6.080667877073448, 2582280965, 3200491006
200, 4, 8, 2, 66, 0, 4.6468360745474335, 1.0, 2471886527, 2616004276
206, 1, 4, 2, 0, 32767, 1.0, 7.958248395102698, 3868257893, 1159584038
200, 4, 8, 2, 1465, 2, 4.913330607382238, 1.0, 857771114, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
206, 1, 8, 2, 0, 81161, 1.0, 7.961891905180901, 3096181929, 2616004276
200, 4, 8, 2, 44, 0, 4.453416561671606, 1.0, 2471886527, 2616004276
206, 1, 8, 2, 0, 413013, 1.0, 7.998104682721168, 3096181929, 2616004276
200, 1, 4, 2, 0, 879464, 1.0, 7.913446949086381, 3868257893, 1159584038
204, 4, 8, 2, 1223, 0, 5.5813007039752955, 1.0, 242215633, 1269200959
200, 1, 4, 2, 0, 15685, 1.0, 6.081507699252899, 2582280965, 3200491006
206, 1, 8, 2, 0, 80618, 1.0, 7.96822845851994, 3096181929, 2616004276
206, 1, 4, 2, 0, 32767, 1.0, 7.958248395102698, 3868257893, 1159584038
200, 4, 8, 2, 1620, 2, 4.8584826901920755, 1.0, 857771114, 2616004276
200, 1, 4, 2, 0, 1303873, 1.0, 7.999110239571882, 3512201747, 1492853931
200, 1, 4, 2, 0, 832088, 1.0, 7.941413910882239, 3868257893, 1159584038
200, 1, 4, 2, 0, 15685, 1.0, 6.081850307283902, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958248395102698, 3868257893, 1159584038
200, 1, 4, 2, 0, 872320, 1.0, 7.946119936513386, 3868257893, 1159584038
200, 1, 4, 2, 0, 15685, 1.0, 6.081318509420457, 2582280965, 3200491006
204, 64, 4, 2, 0, 0, 1.0, 1.0, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
200, 1, 4, 2, 0, 1799016, 1.0, 7.999358900588407, 3512201747, 1492853931
200, 1, 4, 2, 0, 849572, 1.0, 7.9411503713684475, 3868257893, 1159584038
200, 1, 4, 2, 0, 15685, 1.0, 6.080140752588037, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
200, 1, 4, 2, 0, 842240, 1.0, 7.945283567672155, 3868257893, 1159584038
200, 1, 4, 2, 0, 529554, 1.0, 7.993282726179044, 3512201747, 1492853931
200, 1, 4, 2, 0, 15685, 1.0, 6.079707248410767, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 1, 8, 2, 0, 22394, 1.0, 7.988768382002176, 2471922335, 2616004276
200, 1, 8, 2, 0, 3315, 1.0, 4.788030078525765, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
200, 4, 8, 2, 7329, 2, 4.938270255959914, 1.0, 857771114, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 1, 8, 2, 0, 75734, 1.0, 7.954604911786036, 1647966675, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
206, 1, 8, 2, 0, 92, 1.0, 2.136500646552265, 3096181929, 2616004276
500, 4, 8, 2, 66, 74, 4.633885271937231, 4.370435765770952, 2471886527, 2616004276
206, 1, 8, 2, 0, 92, 1.0, 2.47263173446152, 3096181929, 2616004276
200, 1, 8, 2, 0, 5512, 1.0, 5.103745834757768, 2471886527, 2616004276
206, 1, 8, 2, 0, 92, 1.0, 2.3846710461318903, 3096181929, 2616004276
206, 1, 8, 2, 0, 92, 1.0, 2.4768747727828595, 3096181929, 2616004276
206, 1, 8, 2, 0, 80, 1.0, 2.616393994747164, 3096181929, 2616004276
206, 1, 8, 2, 0, 92, 1.0, 2.362931915697108, 3096181929, 2616004276
206, 1, 8, 2, 0, 92, 1.0, 2.4644264355249605, 3096181929, 2616004276
200, 1, 4, 2, 0, 878712, 1.0, 7.9434953120911285, 3868257893, 1159584038
204, 4, 8, 2, 1640, 0, 5.336219340331114, 1.0, 857771114, 2616004276
200, 1, 4, 2, 0, 15685, 1.0, 6.079326262852328, 2582280965, 3200491006
206, 1, 8, 2, 0, 916, 1.0, 3.304237590869499, 3096181929, 2616004276
206, 1, 8, 2, 0, 832, 1.0, 3.242655182572333, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
200, 1, 4, 2, 0, 2097152, 1.0, 7.999320743264948, 3512201747, 1492853931
200, 4, 8, 2, 1494, 2, 4.787339661824366, 1.0, 857771114, 2616004276
206, 1, 8, 2, 0, 81485, 1.0, 7.82834130049894, 3096181929, 2616004276
200, 4, 8, 2, 44, 0, 4.453416561671606, 1.0, 2471886527, 2616004276
200, 1, 4, 2, 0, 830208, 1.0, 7.938065075777597, 3868257893, 1159584038
200, 1, 4, 2, 0, 15685, 1.0, 6.07931779931789, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
200, 1, 4, 2, 0, 856152, 1.0, 7.938929951885804, 3868257893, 1159584038
200, 1, 4, 2, 0, 15685, 1.0, 6.078136376981565, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
200, 1, 4, 2, 0, 867244, 1.0, 7.891596751631388, 3868257893, 1159584038
206, 1, 8, 2, 0, 2684873, 1.0, 7.999690886520775, 3096181929, 2616004276
200, 1, 4, 2, 0, 15685, 1.0, 6.078136376981565, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
200, 1, 4, 2, 0, 15685, 1.0, 6.078266766797812, 2582280965, 3200491006
200, 1, 4, 2, 0, 1634926, 1.0, 7.9993441026073775, 3512201747, 1492853931
200, 1, 4, 2, 0, 857280, 1.0, 7.940867409716823, 3868257893, 1159584038
200, 1, 4, 2, 0, 15685, 1.0, 6.076975974030977, 2582280965, 3200491006
206, 1, 8, 2, 0, 914, 1.0, 3.2681378590007553, 3096181929, 2616004276
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
206, 1, 8, 2, 0, 44928, 1.0, 7.924295686323394, 3096181929, 2616004276
200, 1, 4, 2, 0, 892248, 1.0, 7.94701923353676, 3868257893, 1159584038
206, 1, 8, 2, 0, 49463, 1.0, 7.934807742170779, 3096181929, 2616004276
206, 1, 8, 2, 0, 80889, 1.0, 7.966141621563279, 3096181929, 2616004276
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.073500201368546, 2582280965, 3200491006
206, 1, 8, 2, 0, 80878, 1.0, 7.966392775949801, 3096181929, 2616004276
200, 1, 8, 2, 0, 279790, 1.0, 4.54239087357186, 4022899448, 1130914877
200, 1, 4, 2, 0, 827764, 1.0, 7.941103804726234, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.074485767303618, 2582280965, 3200491006
200, 1, 4, 2, 0, 1917357, 1.0, 7.99947196852858, 3512201747, 1492853931
200, 1, 4, 2, 0, 527106, 1.0, 7.993476200368429, 2989880094, 1492853931
200, 1, 4, 2, 0, 844120, 1.0, 7.937252282928938, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.074428118759282, 2582280965, 3200491006
204, 4, 8, 2, 4017, 0, 5.58433890533132, 1.0, 242215633, 1269200959
200, 4, 8, 2, 4380, 2, 4.891353140211623, 1.0, 857771114, 2616004276
200, 1, 4, 2, 0, 847316, 1.0, 7.9419682649589625, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.0733272412535975, 2582280965, 3200491006
200, 4, 8, 2, 1346, 2, 4.823351995929301, 1.0, 857771114, 2616004276
200, 1, 4, 2, 0, 2051414, 1.0, 7.999508747092257, 3512201747, 1492853931
200, 1, 4, 2, 0, 845624, 1.0, 7.944075260581196, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.07360246256794, 2582280965, 3200491006
200, 1, 4, 2, 0, 857092, 1.0, 7.940509897551318, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.073042627634084, 2582280965, 3200491006
200, 4, 8, 2, 698, 28, 5.406067852768719, 3.797902689682947, 2309390129, 1121549758
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 1, 8, 2, 0, 18698, 1.0, 7.980829386339746, 2471922335, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
200, 1, 8, 2, 0, 52992, 1.0, 7.996871956455583, 857737866, 2616004276
200, 1, 8, 2, 0, 3311, 1.0, 4.778876432642043, 3096181929, 2616004276
500, 4, 8, 2, 66, 74, 4.688576794277183, 4.370435765770952, 2471886527, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 1, 8, 2, 0, 6705, 1.0, 5.123944222802621, 2471886527, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 1, 4, 2, 0, 859160, 1.0, 7.941301906166155, 3868257893, 1159584038
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 3096181929, 2616004276
200, 4, 8, 2, 6973, 2, 4.85904239655093, 1.0, 857771114, 2616004276
204, 4, 8, 2, 1640, 0, 5.339944296035043, 1.0, 857771114, 2616004276
206, 1, 8, 2, 0, 128, 1.0, 2.218113539886833, 3096181929, 2616004276
206, 1, 8, 2, 0, 128, 1.0, 2.707767718395373, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
206, 1, 8, 2, 0, 128, 1.0, 2.660892718395373, 3096181929, 2616004276
206, 1, 8, 2, 0, 128, 1.0, 2.533393466130863, 3096181929, 2616004276
206, 1, 8, 2, 0, 128, 1.0, 2.594263889138896, 3096181929, 2616004276
206, 1, 4, 2, 0, 32767, 1.0, 7.959377381501402, 3868257893, 1159584038
206, 1, 8, 2, 0, 104, 1.0, 2.8501134471751666, 3096181929, 2616004276
206, 1, 8, 2, 0, 128, 1.0, 2.5845364477495485, 3096181929, 2616004276
200, 1, 4, 2, 0, 15421, 1.0, 6.072603006187376, 2582280965, 3200491006
200, 4, 8, 2, 44, 0, 4.453416561671606, 1.0, 2471886527, 2616004276
200, 1, 4, 2, 0, 2061503, 1.0, 7.99911239211876, 3512201747, 1492853931
206, 1, 8, 2, 0, 915, 1.0, 3.3219264545167437, 3096181929, 2616004276
206, 1, 8, 2, 0, 832, 1.0, 3.249187181403644, 3096181929, 2616004276
200, 1, 4, 2, 0, 852580, 1.0, 7.924101614496051, 3868257893, 1159584038
204, 1, 8, 2, 0, 0, 1.0, 1.0, 2309390129, 1121549758
200, 4, 8, 2, 1538, 2, 4.82048462439449, 1.0, 857771114, 2616004276
204, 64, 4, 2, 0, 0, 1.0, 1.0, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.072807063604054, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
206, 1, 8, 2, 0, 81403, 1.0, 7.9227216159198735, 3096181929, 2616004276
200, 1, 4, 2, 0, 862732, 1.0, 7.941123691898889, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.07275058260125, 2582280965, 3200491006
206, 1, 8, 2, 0, 2112456, 1.0, 7.999767069459496, 3096181929, 2616004276
200, 1, 4, 2, 0, 845436, 1.0, 7.921502927737141, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.0734383338997135, 2582280965, 3200491006
200, 1, 4, 2, 0, 540980, 1.0, 7.993386930177746, 3512201747, 1492853931
200, 4, 8, 2, 4661, 8173, 6.024843971950338, 5.753113908913345, 3301995818, 2147890902
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
206, 1, 8, 2, 0, 914, 1.0, 3.269057821199322, 3096181929, 2616004276
200, 1, 4, 2, 0, 854836, 1.0, 7.942001937796169, 3868257893, 1159584038
206, 1, 8, 2, 0, 51433, 1.0, 7.939473975173767, 3096181929, 2616004276
206, 1, 8, 2, 0, 49162, 1.0, 7.934604228239869, 3096181929, 2616004276
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.0732139287339235, 2582280965, 3200491006
206, 1, 8, 2, 0, 80824, 1.0, 7.9658891569638435, 3096181929, 2616004276
200, 1, 4, 2, 0, 1517526, 1.0, 7.999260209504272, 3512201747, 1492853931
206, 1, 8, 2, 0, 80611, 1.0, 7.968598757475759, 3096181929, 2616004276
200, 1, 4, 2, 0, 860852, 1.0, 7.931674480947779, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.07294570555477, 2582280965, 3200491006
200, 1, 8, 2, 0, 10122, 1.0, 7.981683440746305, 2571500139, 1781065764
200, 1, 4, 2, 0, 852956, 1.0, 7.944081610299441, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.072803391900424, 2582280965, 3200491006
200, 4, 8, 2, 124666, 221, 7.99861820413266, 5.439351404802277, 2571500139, 1781065764
200, 1, 4, 2, 0, 886232, 1.0, 7.94677474973929, 3868257893, 1159584038
200, 1, 4, 2, 0, 1803999, 1.0, 7.999059710046207, 3512201747, 1492853931
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.072934647694504, 2582280965, 3200491006
200, 1, 4, 2, 0, 859160, 1.0, 7.942447779598514, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.0732277756220405, 2582280965, 3200491006
200, 1, 4, 2, 0, 829268, 1.0, 7.941111316412372, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.073591991888224, 2582280965, 3200491006
200, 4, 8, 2, 7675, 2, 4.870115994448349, 1.0, 857771114, 2616004276
200, 1, 4, 2, 0, 839420, 1.0, 7.932492559592725, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.074074456103628, 2582280965, 3200491006
200, 1, 4, 2, 0, 875140, 1.0, 7.94504225496852, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.073367433909482, 2582280965, 3200491006
200, 4, 8, 2, 3285, 2, 4.843488379871079, 1.0, 857771114, 2616004276
304, 1, 4, 2, 0, 0, 1.0, 1.0, 3175974974, 3491068648
206, 1, 8, 2, 0, 399195, 1.0, 7.997927579048184, 3096181929, 2616004276
200, 4, 8, 2, 1655, 2, 4.838057218119521, 1.0, 857771114, 2616004276
206, 1, 8, 2, 0, 81222, 1.0, 7.952669134290264, 3096181929, 2616004276
200, 1, 4, 2, 0, 832652, 1.0, 7.947193483352942, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.073128833401998, 2582280965, 3200491006
200, 1, 4, 2, 0, 1418622, 1.0, 7.999158877623301, 3512201747, 1492853931
200, 4, 8, 2, 5956, 2, 4.834102436879286, 1.0, 857771114, 2616004276
200, 1, 4, 2, 0, 528656, 1.0, 7.993306668423704, 3512201747, 1492853931
206, 1, 8, 2, 0, 198901, 1.0, 7.922206412954028, 3096181929, 2616004276
200, 1, 4, 2, 0, 859724, 1.0, 7.945382528530232, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.072976077089594, 2582280965, 3200491006
206, 1, 8, 2, 0, 45966, 1.0, 7.927436935936871, 3096181929, 2616004276
204, 4, 8, 2, 1349, 0, 5.5852463436379125, 1.0, 242215633, 1269200959
200, 1, 4, 2, 0, 14, 1.0, 3.378783493486176, 4208491097, 1223761864
200, 4, 8, 2, 8188, 2, 4.831199750101932, 1.0, 857771114, 2616004276
206, 1, 8, 2, 0, 36837, 1.0, 7.831410316784322, 3096181929, 2616004276
200, 1, 4, 2, 0, 881344, 1.0, 7.938559121454185, 3868257893, 1159584038
200, 4, 8, 2, 4924, 2, 4.828310440645381, 1.0, 857771114, 2616004276
200, 1, 4, 2, 0, 15421, 1.0, 6.072559386362367, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
204, 4, 8, 2, 1223, 0, 5.579224582149692, 1.0, 242215633, 1269200959
206, 1, 8, 2, 0, 6946, 1.0, 7.8064465588286955, 3096181929, 2616004276
200, 4, 8, 2, 6558, 2, 4.827541893208025, 1.0, 857771114, 2616004276
200, 1, 4, 2, 0, 824756, 1.0, 7.938978999866434, 3868257893, 1159584038
206, 1, 8, 2, 0, 6946, 1.0, 7.8064465588286955, 3096181929, 2616004276
206, 1, 4, 2, 0, 32767, 1.0, 7.958108942368505, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.073563907159356, 2582280965, 3200491006
206, 1, 8, 2, 0, 36837, 1.0, 7.831410316784322, 3096181929, 2616004276
200, 4, 8, 2, 3287, 2, 4.8259221346680485, 1.0, 857771114, 2616004276
200, 1, 4, 2, 0, 852204, 1.0, 7.942859662902758, 3868257893, 1159584038
204, 64, 4, 2, 0, 0, 1.0, 1.0, 3868257893, 1159584038
206, 1, 4, 2, 0, 32767, 1.0, 7.9595266522311, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.074212116680244, 2582280965, 3200491006
200, 4, 8, 2, 3300, 2, 4.829447233436521, 1.0, 857771114, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
200, 1, 4, 2, 0, 856716, 1.0, 7.940217006162936, 3868257893, 1159584038
206, 1, 8, 2, 0, 92, 1.0, 2.136500646552265, 3096181929, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
206, 1, 8, 2, 0, 92, 1.0, 2.362931915697108, 3096181929, 2616004276
206, 1, 8, 2, 0, 92, 1.0, 2.3846710461318903, 3096181929, 2616004276
206, 1, 8, 2, 0, 92, 1.0, 2.47263173446152, 3096181929, 2616004276
206, 1, 8, 2, 0, 92, 1.0, 2.4768747727828595, 3096181929, 2616004276
206, 1, 8, 2, 0, 92, 1.0, 2.4644264355249605, 3096181929, 2616004276
206, 1, 8, 2, 0, 80, 1.0, 2.616393994747164, 3096181929, 2616004276
200, 1, 4, 2, 0, 15421, 1.0, 6.07359958430281, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.9595266522311, 3868257893, 1159584038
206, 1, 8, 2, 0, 916, 1.0, 3.304237590869499, 3096181929, 2616004276
200, 1, 4, 2, 0, 1426587, 1.0, 7.999164291110881, 3512201747, 1492853931
200, 4, 8, 2, 66, 0, 4.639408423097842, 1.0, 2471886527, 2616004276
200, 4, 8, 2, 3263, 2, 4.848700402093554, 1.0, 857771114, 2616004276
206, 1, 8, 2, 0, 832, 1.0, 3.242655182572333, 3096181929, 2616004276
200, 1, 8, 2, 0, 12381, 1.0, 5.048211071001577, 2471886527, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
200, 64, 8, 2, 0, 0, 1.0, 1.0, 2471886527, 2616004276
200, 1, 4, 2, 0, 852580, 1.0, 7.942631110285921, 3868257893, 1159584038
206, 1, 8, 2, 0, 80878, 1.0, 7.966392775949801, 3096181929, 2616004276
200, 4, 8, 2, 44, 0, 4.453416561671606, 1.0, 2471886527, 2616004276
206, 1, 4, 2, 0, 32767, 1.0, 7.9595266522311, 3868257893, 1159584038
200, 1, 8, 2, 0, 14518, 1.0, 5.020052965148473, 2471886527, 2616004276
200, 1, 4, 2, 0, 15421, 1.0, 6.073478423622576, 2582280965, 3200491006
206, 1, 8, 2, 0, 36837, 1.0, 7.831410316784322, 3096181929, 2616004276
200, 4, 8, 2, 1545, 2, 4.818064070093979, 1.0, 857771114, 2616004276
200, 1, 4, 2, 0, 859536, 1.0, 7.946474943251031, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.0733625706621215, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.9595266522311, 3868257893, 1159584038
200, 1, 4, 2, 0, 846564, 1.0, 7.9343666162938815, 3868257893, 1159584038
200, 4, 8, 2, 10172, 2, 4.871547516806683, 1.0, 857771114, 2616004276
206, 1, 4, 2, 0, 32767, 1.0, 7.9595266522311, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.074150521117289, 2582280965, 3200491006
204, 1, 8, 2, 0, 0, 1.0, 1.0, 2309390129, 1121549758
200, 1, 4, 2, 0, 892248, 1.0, 7.947173200769769, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.073986101025961, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.9595266522311, 3868257893, 1159584038
200, 1, 4, 2, 0, 851828, 1.0, 7.937649020756122, 3868257893, 1159584038
200, 4, 8, 2, 4824, 2, 4.819254718694064, 1.0, 857771114, 2616004276
206, 1, 4, 2, 0, 32767, 1.0, 7.9595266522311, 3868257893, 1159584038
200, 1, 4, 2, 0, 15421, 1.0, 6.0740347216381965, 2582280965, 3200491006
206, 1, 8, 2, 0, 2695668, 1.0, 7.9328338740891375, 3096181929, 2616004276
200, 1, 4, 2, 0, 1443582, 1.0, 7.99919482052516, 3512201747, 1492853931
200, 1, 4, 2, 0, 885856, 1.0, 7.944063992987976, 3868257893, 1159584038
200, 1, 4, 2, 0, 326545, 1.0, 7.992506247566878, 2989880094, 1492853931
200, 1, 4, 2, 0, 15421, 1.0, 6.073706482888182, 2582280965, 3200491006
206, 1, 4, 2, 0, 32767, 1.0, 7.9595266522311, 3868257893, 1159584038
